Ticker,Open,High,Low,Close,ChangePercent-1,ChangePercent-2,RangeNet,RangePercent,RangePercent-1,RangePercent-2,WeekdayNum,Weekday,target
_SPXD,1700.49,1721.76,1700.49,1721.54,-0.71,0.41,21.27,1.25,0.91,1.11,4,4_Wed,No
_SPXD,1720.17,1733.45,1714.12,1733.15,1.38,-0.71,19.33,1.12,1.25,0.91,5,5_Thu,Yes
_SPXD,1736.72,1745.31,1735.74,1744.5,0.67,1.38,9.57,0.55,1.12,1.25,6,6_Fri,Yes
_SPXD,1745.2,1747.79,1740.67,1744.66,0.65,0.67,7.12,0.41,0.55,1.12,2,2_Mon,Yes
_SPXD,1746.48,1759.33,1746.48,1754.67,0.01,0.65,12.85,0.74,0.41,0.55,3,3_Tue,Yes
_SPXD,1752.27,1752.27,1740.5,1746.38,0.57,0.01,11.77,0.67,0.74,0.41,4,4_Wed,No
_SPXD,1747.48,1753.94,1745.5,1752.07,-0.47,0.57,8.44,0.48,0.67,0.74,5,5_Thu,No
_SPXD,1756.01,1759.82,1752.45,1759.77,0.33,-0.47,7.37,0.42,0.48,0.67,6,6_Fri,Yes
_SPXD,1759.42,1764.99,1757.67,1762.11,0.44,0.33,7.32,0.42,0.42,0.48,2,2_Mon,Yes
_SPXD,1762.93,1772.09,1762.93,1771.95,0.13,0.44,9.16,0.52,0.42,0.42,3,3_Tue,Yes
_SPXD,1772.27,1775.22,1757.24,1763.31,0.56,0.13,17.98,1.01,0.52,0.42,4,4_Wed,No
_SPXD,1763.24,1768.53,1755.72,1756.54,-0.49,0.56,12.81,0.73,1.01,0.52,5,5_Thu,No
_SPXD,1758.7,1765.67,1752.7,1761.64,-0.38,-0.49,12.97,0.74,0.73,1.01,6,6_Fri,No
_SPXD,1763.4,1768.78,1761.56,1767.93,0.29,-0.38,7.22,0.41,0.74,0.73,2,2_Mon,Yes
_SPXD,1765.67,1767.03,1755.76,1762.97,0.36,0.29,11.27,0.64,0.41,0.74,3,3_Tue,No
_SPXD,1765,1773.74,1764.4,1770.49,-0.28,0.36,9.34,0.53,0.64,0.41,4,4_Wed,No
_SPXD,1770.74,1774.54,1746.2,1747.15,0.43,-0.28,28.34,1.6,0.53,0.64,5,5_Thu,No
_SPXD,1748.37,1770.78,1747.63,1770.61,-1.32,0.43,23.15,1.33,1.6,0.53,6,6_Fri,No
_SPXD,1769.96,1773.44,1767.85,1771.89,1.34,-1.32,5.59,0.32,1.33,1.6,2,2_Mon,Yes
_SPXD,1769.51,1771.78,1762.29,1767.69,0.07,1.34,9.49,0.54,0.32,1.33,3,3_Tue,No
_SPXD,1764.37,1782,1760.64,1782,-0.24,0.07,21.36,1.21,0.54,0.32,4,4_Wed,No
_SPXD,1782.75,1791.53,1780.22,1790.62,0.81,-0.24,11.31,0.63,1.21,0.54,5,5_Thu,Yes
_SPXD,1790.66,1798.22,1790.66,1798.18,0.48,0.81,7.56,0.42,0.63,1.21,6,6_Fri,Yes
_SPXD,1798.82,1802.33,1788,1791.53,0.42,0.48,14.33,0.8,0.42,0.63,2,2_Mon,No
_SPXD,1790.79,1795.51,1784.72,1787.87,-0.37,0.42,10.79,0.6,0.8,0.42,3,3_Tue,No
_SPXD,1789.59,1795.73,1777.23,1781.37,-0.2,-0.37,18.5,1.03,0.6,0.8,4,4_Wed,No
_SPXD,1783.52,1797.16,1783.52,1795.85,-0.36,-0.2,13.64,0.77,1.03,0.6,5,5_Thu,No
_SPXD,1797.21,1804.84,1794.7,1804.76,0.81,-0.36,10.14,0.56,0.77,1.03,6,6_Fri,Yes
_SPXD,1806.33,1808.1,1800.58,1802.48,0.5,0.81,7.52,0.42,0.56,0.77,2,2_Mon,No
_SPXD,1802.87,1808.42,1800.77,1802.75,-0.13,0.5,7.65,0.42,0.42,0.56,3,3_Tue,No
_SPXD,1803.48,1808.27,1802.77,1807.23,0.01,-0.13,5.5,0.31,0.42,0.42,4,4_Wed,Yes
_SPXD,1808.69,1813.55,1803.98,1805.81,0.25,0.01,9.57,0.53,0.31,0.42,6,6_Fri,No
_SPXD,1806.55,1810.02,1798.6,1800.9,-0.08,0.25,11.42,0.63,0.53,0.31,2,2_Mon,No
_SPXD,1800.1,1800.1,1787.85,1795.15,-0.27,-0.08,12.25,0.68,0.63,0.53,3,3_Tue,No
_SPXD,1793.15,1799.8,1779.09,1792.81,-0.32,-0.27,20.71,1.15,0.68,0.63,4,4_Wed,No
_SPXD,1792.82,1792.82,1783.38,1785.03,-0.13,-0.32,9.44,0.53,1.15,0.68,5,5_Thu,No
_SPXD,1788.36,1806.04,1788.36,1805.09,-0.43,-0.13,17.68,0.99,0.53,1.15,6,6_Fri,No
_SPXD,1806.21,1811.52,1806.21,1808.37,1.12,-0.43,5.31,0.29,0.99,0.53,2,2_Mon,Yes
_SPXD,1807.6,1808.52,1801.75,1802.62,0.18,1.12,6.77,0.37,0.29,0.99,3,3_Tue,No
_SPXD,1802.76,1802.97,1780.09,1782.22,-0.32,0.18,22.88,1.27,0.37,0.29,4,4_Wed,No
_SPXD,1781.71,1782.99,1772.28,1775.5,-1.13,-0.32,10.71,0.6,1.27,0.37,5,5_Thu,No
_SPXD,1777.98,1780.92,1772.45,1775.32,-0.38,-1.13,8.47,0.48,0.6,1.27,6,6_Fri,No
_SPXD,1777.48,1792.22,1777.48,1786.54,-0.01,-0.38,14.74,0.83,0.48,0.6,2,2_Mon,No
_SPXD,1786.47,1786.77,1777.05,1781,0.63,-0.01,9.72,0.54,0.83,0.48,3,3_Tue,No
_SPXD,1781.46,1811.08,1767.99,1810.65,-0.31,0.63,43.09,2.42,0.54,0.83,4,4_Wed,No
_SPXD,1809,1810.88,1801.35,1809.6,1.66,-0.31,9.53,0.53,2.42,0.54,5,5_Thu,No
_SPXD,1810.39,1823.75,1810.25,1818.32,-0.06,1.66,13.5,0.75,0.53,2.42,6,6_Fri,No
_SPXD,1822.92,1829.75,1822.92,1827.99,0.48,-0.06,6.83,0.38,0.75,0.53,2,2_Mon,Yes
_SPXD,1828.02,1833.32,1828.02,1833.32,0.53,0.48,5.3,0.29,0.38,0.75,3,3_Tue,Yes
_SPXD,1834.96,1842.84,1834.96,1842.02,0.29,0.53,7.88,0.43,0.29,0.38,5,5_Thu,Yes
_SPXD,1842.97,1844.89,1839.81,1841.4,0.47,0.29,5.08,0.28,0.43,0.29,6,6_Fri,No
_SPXD,1841.47,1842.47,1838.77,1841.07,-0.03,0.47,3.7,0.2,0.28,0.43,2,2_Mon,No
_SPXD,1842.61,1849.44,1842.41,1848.36,-0.02,-0.03,7.03,0.38,0.2,0.28,3,3_Tue,No
_SPXD,1845.86,1845.86,1827.74,1831.98,0.4,-0.02,18.12,0.98,0.38,0.2,5,5_Thu,No
_SPXD,1833.21,1838.24,1829.13,1831.37,-0.89,0.4,9.11,0.5,0.98,0.38,6,6_Fri,No
_SPXD,1832.31,1837.16,1823.73,1826.77,-0.03,-0.89,13.43,0.73,0.5,0.98,2,2_Mon,No
_SPXD,1828.71,1840.1,1828.71,1837.88,-0.25,-0.03,11.39,0.62,0.73,0.5,3,3_Tue,No
_SPXD,1837.9,1840.02,1831.4,1837.49,0.61,-0.25,8.62,0.47,0.62,0.73,4,4_Wed,No
_SPXD,1839,1843.23,1830.38,1838.13,-0.02,0.61,12.85,0.7,0.47,0.62,5,5_Thu,No
_SPXD,1840.06,1843.15,1832.43,1842.37,0.03,-0.02,10.72,0.58,0.7,0.47,6,6_Fri,Yes
_SPXD,1841.26,1843.45,1815.52,1819.2,0.23,0.03,27.93,1.52,0.58,0.7,2,2_Mon,No
_SPXD,1821.36,1839.26,1821.36,1838.88,-1.26,0.23,17.9,0.98,1.52,0.58,3,3_Tue,No
_SPXD,1840.52,1850.84,1840.52,1848.38,1.08,-1.26,10.32,0.56,0.98,1.52,4,4_Wed,Yes
_SPXD,1847.99,1847.99,1840.3,1845.89,0.52,1.08,7.69,0.42,0.56,0.98,5,5_Thu,No
_SPXD,1844.23,1846.04,1835.23,1838.7,-0.13,0.52,10.81,0.59,0.42,0.56,6,6_Fri,No
_SPXD,1841.05,1849.31,1832.38,1843.8,-0.39,-0.13,16.93,0.92,0.59,0.42,3,3_Tue,No
_SPXD,1844.71,1846.87,1840.88,1844.86,0.28,-0.39,5.99,0.32,0.92,0.59,4,4_Wed,Yes
_SPXD,1842.29,1842.29,1820.06,1828.46,0.06,0.28,22.23,1.2,0.32,0.92,5,5_Thu,No
_SPXD,1826.96,1826.96,1790.29,1790.29,-0.89,0.06,36.67,2.01,1.2,0.32,6,6_Fri,No
_SPXD,1791.03,1795.98,1772.88,1781.56,-2.09,-0.89,23.1,1.29,2.01,1.2,2,2_Mon,No
_SPXD,1783,1793.87,1779.49,1792.5,-0.49,-2.09,14.38,0.81,1.29,2.01,3,3_Tue,No
_SPXD,1790.15,1790.15,1770.45,1774.2,0.61,-0.49,19.7,1.1,0.81,1.29,4,4_Wed,No
_SPXD,1777.17,1798.77,1777.17,1794.19,-1.02,0.61,21.6,1.22,1.1,0.81,5,5_Thu,No
_SPXD,1790.88,1793.88,1772.26,1782.59,1.13,-1.02,21.62,1.21,1.22,1.1,6,6_Fri,No
_SPXD,1782.68,1784.83,1739.66,1741.89,-0.65,1.13,45.17,2.53,1.21,1.22,2,2_Mon,No
_SPXD,1743.82,1758.73,1743.82,1755.2,-2.28,-0.65,14.91,0.86,2.53,1.21,3,3_Tue,No
_SPXD,1753.38,1755.79,1737.92,1751.64,0.76,-2.28,17.87,1.02,0.86,2.53,4,4_Wed,No
_SPXD,1752.99,1774.06,1752.99,1773.43,-0.2,0.76,21.07,1.2,1.02,0.86,5,5_Thu,No
_SPXD,1776.01,1798.03,1776.01,1797.02,1.24,-0.2,22.02,1.24,1.2,1.02,6,6_Fri,Yes
_SPXD,1796.2,1799.94,1791.83,1799.84,1.33,1.24,8.11,0.45,1.24,1.2,2,2_Mon,Yes
_SPXD,1800.45,1823.54,1800.41,1819.75,0.16,1.33,23.13,1.29,0.45,1.24,3,3_Tue,Yes
_SPXD,1820.12,1826.55,1815.97,1819.26,1.11,0.16,10.58,0.58,1.29,0.45,4,4_Wed,No
_SPXD,1814.82,1830.25,1809.22,1829.83,-0.03,1.11,21.03,1.16,0.58,1.29,5,5_Thu,No
_SPXD,1828.46,1841.65,1825.59,1838.63,0.58,-0.03,16.06,0.88,1.16,0.58,6,6_Fri,Yes
_SPXD,1839.03,1842.87,1835.01,1840.76,0.48,0.58,7.86,0.43,0.88,1.16,3,3_Tue,Yes
_SPXD,1838.9,1847.5,1826.99,1828.75,0.12,0.48,20.51,1.11,0.43,0.88,4,4_Wed,No
_SPXD,1829.24,1842.79,1824.58,1839.78,-0.65,0.12,18.21,1,1.11,0.43,5,5_Thu,No
_SPXD,1841.07,1846.13,1835.6,1836.25,0.6,-0.65,10.53,0.57,1,1.11,6,6_Fri,No
_SPXD,1836.78,1858.71,1836.78,1847.61,-0.19,0.6,21.93,1.19,0.57,1,2,2_Mon,No
_SPXD,1847.66,1852.91,1840.19,1845.12,0.62,-0.19,12.72,0.69,1.19,0.57,3,3_Tue,No
_SPXD,1845.79,1852.65,1840.66,1845.16,-0.13,0.62,11.99,0.65,0.69,1.19,4,4_Wed,No
_SPXD,1844.9,1854.53,1841.13,1854.29,0,-0.13,13.4,0.73,0.65,0.69,5,5_Thu,Yes
_SPXD,1855.12,1867.92,1847.67,1859.45,0.49,0,20.25,1.09,0.73,0.65,6,6_Fri,Yes
_SPXD,1857.68,1857.68,1834.44,1845.73,0.28,0.49,23.24,1.25,1.09,0.73,2,2_Mon,No
_SPXD,1849.23,1876.23,1849.23,1873.91,-0.74,0.28,27,1.46,1.25,1.09,3,3_Tue,No
_SPXD,1874.05,1876.53,1871.11,1873.81,1.53,-0.74,5.42,0.29,1.46,1.25,4,4_Wed,No
_SPXD,1874.18,1881.94,1874.18,1877.03,-0.01,1.53,7.76,0.41,0.29,1.46,5,5_Thu,No
_SPXD,1878.52,1883.57,1870.56,1878.04,0.17,-0.01,13.01,0.69,0.41,0.29,6,6_Fri,Yes
_SPXD,1877.86,1877.87,1867.04,1877.17,0.05,0.17,10.83,0.58,0.69,0.41,2,2_Mon,No
_SPXD,1878.26,1882.35,1863.88,1867.63,-0.05,0.05,18.47,0.98,0.58,0.69,3,3_Tue,No
_SPXD,1866.15,1868.38,1854.38,1868.2,-0.51,-0.05,14,0.75,0.98,0.58,4,4_Wed,No
_SPXD,1869.06,1874.4,1841.86,1846.34,0.03,-0.51,32.54,1.74,0.75,0.98,5,5_Thu,No
_SPXD,1845.07,1852.44,1839.57,1841.13,-1.17,0.03,12.87,0.7,1.74,0.75,6,6_Fri,No
_SPXD,1842.81,1862.3,1842.81,1858.83,-0.28,-1.17,19.49,1.06,0.7,1.74,2,2_Mon,No
_SPXD,1858.92,1873.76,1858.92,1872.25,0.96,-0.28,14.84,0.8,1.06,0.7,3,3_Tue,Yes
_SPXD,1872.25,1874.14,1850.35,1860.77,0.72,0.96,23.79,1.27,0.8,1.06,4,4_Wed,No
_SPXD,1860.09,1873.49,1854.63,1872.01,-0.61,0.72,18.86,1.01,1.27,0.8,5,5_Thu,No
_SPXD,1874.53,1883.97,1863.46,1866.52,0.6,-0.61,20.51,1.1,1.01,1.27,6,6_Fri,No
_SPXD,1867.67,1873.34,1849.69,1857.44,-0.29,0.6,23.65,1.27,1.1,1.01,2,2_Mon,No
_SPXD,1859.48,1871.87,1855.96,1865.62,-0.49,-0.29,15.91,0.86,1.27,1.1,3,3_Tue,No
_SPXD,1867.09,1875.92,1852.56,1852.56,0.44,-0.49,23.36,1.25,0.86,1.27,4,4_Wed,No
_SPXD,1852.11,1855.55,1842.11,1849.04,-0.7,0.44,13.44,0.73,1.25,0.86,5,5_Thu,No
_SPXD,1850.07,1866.63,1850.07,1857.62,-0.19,-0.7,16.56,0.9,0.73,1.25,6,6_Fri,No
_SPXD,1859.16,1875.18,1859.16,1872.34,0.46,-0.19,16.02,0.86,0.9,0.73,2,2_Mon,Yes
_SPXD,1873.96,1885.84,1873.96,1885.52,0.79,0.46,11.88,0.63,0.86,0.9,3,3_Tue,Yes
_SPXD,1886.61,1893.17,1883.79,1890.9,0.7,0.79,9.38,0.5,0.63,0.86,4,4_Wed,Yes
_SPXD,1891.43,1893.8,1882.65,1888.77,0.29,0.7,11.15,0.59,0.5,0.63,5,5_Thu,No
_SPXD,1890.25,1897.28,1863.26,1865.09,-0.11,0.29,34.02,1.8,0.59,0.5,6,6_Fri,No
_SPXD,1863.92,1864.04,1841.48,1845.04,-1.25,-0.11,22.56,1.21,1.8,0.59,2,2_Mon,No
_SPXD,1845.48,1854.95,1837.49,1851.96,-1.08,-1.25,17.46,0.95,1.21,1.8,3,3_Tue,No
_SPXD,1852.64,1872.43,1852.38,1872.18,0.38,-1.08,20.05,1.08,0.95,1.21,4,4_Wed,Yes
_SPXD,1872.28,1872.53,1830.87,1833.08,1.09,0.38,41.66,2.23,1.08,0.95,5,5_Thu,No
_SPXD,1830.65,1835.07,1814.36,1815.69,-2.09,1.09,20.71,1.13,2.23,1.08,6,6_Fri,No
_SPXD,1818.18,1834.19,1815.8,1830.61,-0.95,-2.09,18.39,1.01,1.13,2.23,2,2_Mon,No
_SPXD,1831.45,1844.02,1816.29,1842.98,0.82,-0.95,27.73,1.51,1.01,1.13,3,3_Tue,Yes
_SPXD,1846.01,1862.31,1846.01,1862.31,0.68,0.82,16.3,0.88,1.51,1.01,4,4_Wed,Yes
_SPXD,1861.73,1869.63,1856.72,1864.85,1.05,0.68,12.91,0.69,0.88,1.51,5,5_Thu,Yes
_SPXD,1865.79,1871.89,1863.18,1871.89,0.14,1.05,8.71,0.47,0.69,0.88,2,2_Mon,Yes
_SPXD,1872.57,1884.89,1872.57,1879.55,0.38,0.14,12.32,0.66,0.47,0.69,3,3_Tue,Yes
_SPXD,1879.32,1879.75,1873.91,1875.39,0.41,0.38,5.84,0.31,0.66,0.47,4,4_Wed,No
_SPXD,1881.97,1884.06,1870.24,1878.61,-0.22,0.41,13.82,0.74,0.31,0.66,5,5_Thu,No
_SPXD,1877.72,1877.72,1859.7,1863.4,0.17,-0.22,18.02,0.96,0.74,0.31,6,6_Fri,No
_SPXD,1865,1877.01,1850.61,1869.43,-0.81,0.17,26.4,1.42,0.96,0.74,2,2_Mon,No
_SPXD,1870.78,1880.6,1870.78,1878.33,0.32,-0.81,9.82,0.53,1.42,0.96,3,3_Tue,Yes
_SPXD,1877.1,1885.2,1872.69,1883.95,0.48,0.32,12.51,0.67,0.53,1.42,4,4_Wed,Yes
_SPXD,1884.39,1888.59,1878.04,1883.68,0.3,0.48,10.55,0.56,0.67,0.53,5,5_Thu,No
_SPXD,1885.3,1891.33,1878.5,1881.14,-0.01,0.3,12.83,0.68,0.56,0.67,6,6_Fri,No
_SPXD,1879.45,1885.51,1866.77,1884.66,-0.13,-0.01,18.74,1,0.68,0.56,2,2_Mon,No
_SPXD,1883.69,1883.69,1867.72,1867.72,0.19,-0.13,15.97,0.85,1,0.68,3,3_Tue,No
_SPXD,1868.53,1878.83,1859.79,1878.21,-0.9,0.19,19.04,1.02,0.85,1,4,4_Wed,No
_SPXD,1877.39,1889.07,1870.05,1875.63,0.56,-0.9,19.02,1.01,1.02,0.85,5,5_Thu,No
_SPXD,1875.27,1878.57,1867.02,1878.48,-0.14,0.56,11.55,0.62,1.01,1.02,6,6_Fri,No
_SPXD,1880.03,1897.13,1880.03,1896.65,0.15,-0.14,17.1,0.91,0.62,1.01,2,2_Mon,Yes
_SPXD,1896.75,1902.17,1896.06,1897.45,0.97,0.15,6.11,0.32,0.91,0.62,3,3_Tue,Yes
_SPXD,1897.13,1897.13,1885.77,1888.53,0.04,0.97,11.36,0.6,0.32,0.91,4,4_Wed,No
_SPXD,1888.16,1888.16,1862.36,1870.85,-0.47,0.04,25.8,1.37,0.6,0.32,5,5_Thu,No
_SPXD,1871.19,1878.28,1864.82,1877.86,-0.94,-0.47,13.46,0.72,1.37,0.6,6,6_Fri,No
_SPXD,1876.66,1886,1872.42,1885.08,0.37,-0.94,13.58,0.72,0.72,1.37,2,2_Mon,Yes
_SPXD,1884.88,1884.88,1868.14,1872.83,0.38,0.37,16.74,0.89,0.72,0.72,3,3_Tue,No
_SPXD,1873.34,1888.8,1873.34,1888.03,-0.65,0.38,15.46,0.83,0.89,0.72,4,4_Wed,No
_SPXD,1888.19,1896.33,1885.39,1892.49,0.81,-0.65,10.94,0.58,0.83,0.89,5,5_Thu,Yes
_SPXD,1893.32,1901.26,1893.32,1900.53,0.24,0.81,7.94,0.42,0.58,0.83,6,6_Fri,Yes
_SPXD,1902.01,1912.28,1902.01,1911.91,0.42,0.24,10.27,0.54,0.42,0.58,3,3_Tue,Yes
_SPXD,1911.77,1914.46,1907.3,1909.78,0.6,0.42,7.16,0.37,0.54,0.42,4,4_Wed,No
_SPXD,1910.6,1920.03,1909.82,1920.03,-0.11,0.6,10.21,0.53,0.37,0.54,5,5_Thu,No
_SPXD,1920.33,1924.03,1916.64,1923.57,0.54,-0.11,7.39,0.38,0.53,0.37,6,6_Fri,Yes
_SPXD,1923.87,1925.88,1915.98,1924.97,0.18,0.54,9.9,0.51,0.38,0.53,2,2_Mon,Yes
_SPXD,1923.07,1925.07,1918.79,1924.24,0.07,0.18,6.28,0.33,0.51,0.38,3,3_Tue,No
_SPXD,1923.06,1928.63,1918.6,1927.88,-0.04,0.07,10.03,0.52,0.33,0.51,4,4_Wed,No
_SPXD,1928.52,1941.74,1922.93,1940.46,0.19,-0.04,18.81,0.98,0.52,0.33,5,5_Thu,Yes
_SPXD,1942.41,1949.44,1942.41,1949.44,0.65,0.19,7.03,0.36,0.98,0.52,6,6_Fri,Yes
_SPXD,1948.97,1955.55,1947.16,1951.27,0.46,0.65,8.39,0.43,0.36,0.98,2,2_Mon,Yes
_SPXD,1950.34,1950.86,1944.64,1950.79,0.09,0.46,6.22,0.32,0.43,0.36,3,3_Tue,No
_SPXD,1949.37,1949.37,1940.08,1943.89,-0.02,0.09,9.29,0.48,0.32,0.43,4,4_Wed,No
_SPXD,1943.35,1943.35,1925.78,1930.11,-0.35,-0.02,17.57,0.9,0.48,0.32,5,5_Thu,No
_SPXD,1930.8,1937.3,1927.69,1936.16,-0.71,-0.35,9.61,0.5,0.9,0.48,6,6_Fri,No
_SPXD,1934.84,1941.15,1930.91,1937.78,0.31,-0.71,10.24,0.53,0.5,0.9,2,2_Mon,Yes
_SPXD,1937.15,1943.69,1933.55,1941.99,0.08,0.31,10.14,0.52,0.53,0.5,3,3_Tue,Yes
_SPXD,1942.73,1957.74,1939.29,1956.98,0.22,0.08,18.45,0.95,0.52,0.53,4,4_Wed,Yes
_SPXD,1957.5,1959.87,1952.26,1959.48,0.77,0.22,7.61,0.39,0.95,0.52,5,5_Thu,Yes
_SPXD,1960.45,1963.91,1959.17,1962.87,0.13,0.77,4.74,0.24,0.39,0.95,6,6_Fri,Yes
_SPXD,1962.92,1963.74,1958.89,1962.61,0.17,0.13,4.85,0.25,0.24,0.39,2,2_Mon,No
_SPXD,1961.97,1968.17,1948.34,1949.98,-0.01,0.17,19.83,1.01,0.25,0.24,3,3_Tue,No
_SPXD,1949.27,1960.83,1947.49,1959.53,-0.64,-0.01,13.34,0.68,1.01,0.25,4,4_Wed,No
_SPXD,1959.89,1959.89,1944.69,1957.22,0.49,-0.64,15.2,0.78,0.68,1.01,5,5_Thu,No
_SPXD,1956.56,1961.47,1952.18,1960.96,-0.12,0.49,9.29,0.47,0.78,0.68,6,6_Fri,No
_SPXD,1960.79,1964.24,1958.22,1960.23,0.19,-0.12,6.02,0.31,0.47,0.78,2,2_Mon,No
_SPXD,1962.29,1978.58,1962.29,1973.32,-0.04,0.19,16.29,0.83,0.31,0.47,3,3_Tue,No
_SPXD,1973.06,1976.67,1972.58,1974.62,0.67,-0.04,4.09,0.21,0.83,0.31,4,4_Wed,Yes
_SPXD,1975.88,1985.59,1975.88,1985.44,0.07,0.67,9.71,0.49,0.21,0.83,5,5_Thu,Yes
_SPXD,1984.22,1984.22,1974.88,1977.65,0.55,0.07,9.34,0.47,0.49,0.21,2,2_Mon,No
_SPXD,1976.39,1976.39,1959.46,1963.71,-0.39,0.55,16.93,0.86,0.47,0.49,3,3_Tue,No
_SPXD,1965.1,1974.15,1965.1,1972.83,-0.7,-0.39,9.05,0.46,0.86,0.47,4,4_Wed,No
_SPXD,1966.67,1969.84,1952.86,1964.68,0.46,-0.7,16.98,0.86,0.46,0.86,5,5_Thu,No
_SPXD,1965.76,1968.67,1959.63,1967.57,-0.41,0.46,9.04,0.46,0.86,0.46,6,6_Fri,No
_SPXD,1969.86,1979.85,1969.86,1977.1,0.15,-0.41,9.99,0.51,0.46,0.86,2,2_Mon,Yes
_SPXD,1977.36,1982.52,1965.34,1973.28,0.48,0.15,17.18,0.87,0.51,0.46,3,3_Tue,No
_SPXD,1976.35,1983.94,1975.67,1981.57,-0.19,0.48,8.27,0.42,0.87,0.51,4,4_Wed,No
_SPXD,1979.75,1981.8,1955.59,1958.12,0.42,-0.19,26.21,1.32,0.42,0.87,5,5_Thu,No
_SPXD,1961.54,1979.91,1960.82,1978.22,-1.18,0.42,19.09,0.97,1.32,0.42,6,6_Fri,No
_SPXD,1976.93,1976.93,1965.77,1973.63,1.03,-1.18,11.16,0.56,0.97,1.32,2,2_Mon,No
_SPXD,1975.65,1986.24,1975.65,1983.53,-0.23,1.03,10.59,0.54,0.56,0.97,3,3_Tue,No
_SPXD,1985.32,1989.23,1982.44,1987.01,0.5,-0.23,6.79,0.34,0.54,0.56,4,4_Wed,Yes
_SPXD,1988.07,1991.39,1985.79,1987.98,0.18,0.5,5.6,0.28,0.34,0.54,5,5_Thu,Yes
_SPXD,1984.6,1984.6,1974.37,1978.34,0.05,0.18,10.23,0.51,0.28,0.34,6,6_Fri,No
_SPXD,1978.25,1981.52,1967.31,1978.91,-0.48,0.05,14.21,0.72,0.51,0.28,2,2_Mon,No
_SPXD,1980.03,1984.85,1969.95,1969.95,0.03,-0.48,14.9,0.75,0.72,0.51,3,3_Tue,No
_SPXD,1973.21,1978.9,1962.42,1970.07,-0.45,0.03,16.48,0.84,0.75,0.72,4,4_Wed,No
_SPXD,1965.14,1965.14,1930.67,1930.67,0.01,-0.45,34.47,1.75,0.84,0.75,5,5_Thu,No
_SPXD,1929.8,1937.35,1916.37,1925.15,-2,0.01,20.98,1.09,1.75,0.84,6,6_Fri,No
_SPXD,1926.62,1942.92,1921.2,1938.99,-0.29,-2,21.72,1.13,1.09,1.75,2,2_Mon,No
_SPXD,1936.34,1936.34,1913.77,1920.21,0.72,-0.29,22.57,1.16,1.13,1.09,3,3_Tue,No
_SPXD,1917.29,1927.91,1911.45,1920.24,-0.97,0.72,16.46,0.86,1.16,1.13,4,4_Wed,No
_SPXD,1923.03,1928.89,1904.78,1909.57,0,-0.97,24.11,1.26,0.86,1.16,5,5_Thu,No
_SPXD,1910.35,1932.38,1909.01,1931.59,-0.56,0,23.37,1.22,1.26,0.86,6,6_Fri,No
_SPXD,1933.43,1944.9,1933.43,1936.92,1.15,-0.56,11.47,0.59,1.22,1.26,2,2_Mon,Yes
_SPXD,1935.73,1939.65,1928.29,1933.75,0.28,1.15,11.36,0.59,0.59,1.22,3,3_Tue,No
_SPXD,1935.6,1948.41,1935.6,1946.72,-0.16,0.28,12.81,0.66,0.59,0.59,4,4_Wed,No
_SPXD,1947.41,1955.23,1947.41,1955.18,0.67,-0.16,7.82,0.4,0.66,0.59,5,5_Thu,Yes
_SPXD,1958.87,1964.04,1941.5,1955.06,0.43,0.67,22.54,1.15,0.4,0.66,6,6_Fri,No
_SPXD,1958.36,1971.99,1958.36,1971.74,-0.01,0.43,13.63,0.7,1.15,0.4,2,2_Mon,No
_SPXD,1972.73,1982.57,1972.73,1981.6,0.85,-0.01,9.84,0.5,0.7,1.15,3,3_Tue,Yes
_SPXD,1980.46,1988.57,1977.68,1986.51,0.5,0.85,10.89,0.55,0.5,0.7,4,4_Wed,Yes
_SPXD,1986.82,1994.76,1986.82,1992.37,0.25,0.5,7.94,0.4,0.55,0.5,5,5_Thu,Yes
_SPXD,1992.6,1993.54,1984.76,1988.4,0.29,0.25,8.78,0.44,0.4,0.55,6,6_Fri,No
_SPXD,1991.74,2001.95,1991.74,1997.92,-0.2,0.29,10.21,0.51,0.44,0.4,2,2_Mon,No
_SPXD,1998.59,2005.04,1998.59,2000.02,0.48,-0.2,6.45,0.32,0.51,0.44,3,3_Tue,Yes
_SPXD,2000.54,2002.14,1996.2,2000.12,0.11,0.48,5.94,0.3,0.32,0.51,4,4_Wed,Yes
_SPXD,1997.42,1998.55,1990.52,1996.74,0,0.11,8.03,0.4,0.3,0.32,5,5_Thu,No
_SPXD,1998.45,2003.38,1994.65,2003.37,-0.17,0,8.73,0.44,0.4,0.3,6,6_Fri,No
_SPXD,2004.07,2006.12,1994.85,2002.28,0.33,-0.17,11.27,0.56,0.44,0.4,3,3_Tue,No
_SPXD,2003.57,2009.28,1998.14,2000.72,-0.05,0.33,11.14,0.56,0.56,0.44,4,4_Wed,No
_SPXD,2001.67,2011.17,1992.54,1997.65,-0.08,-0.05,18.63,0.93,0.56,0.56,5,5_Thu,No
_SPXD,1998,2007.71,1990.1,2007.71,-0.15,-0.08,17.61,0.88,0.93,0.56,6,6_Fri,No
_SPXD,2007.17,2007.17,1995.6,2001.54,0.5,-0.15,11.57,0.58,0.88,0.93,2,2_Mon,No
_SPXD,2000.73,2001.01,1984.61,1988.44,-0.31,0.5,16.4,0.82,0.58,0.88,3,3_Tue,No
_SPXD,1988.41,1996.66,1982.99,1995.69,-0.65,-0.31,13.67,0.69,0.82,0.58,4,4_Wed,No
